ts_utc,ticker,title,source,url,time_published,overall_sentiment_score,overall_sentiment_label,relevance_score,summary,topic
2026-03-11T13:12:06.215Z,GOOGL,"Intech Investment Management LLC Sells 39,952 Shares of Alphabet Inc. $GOOGL",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-intech-investment-management-llc-sells-39952-shares-of-alphabet-inc-googl-2026-03-11/,20260311T093322,0.250348,Somewhat-Bullish,1.000000,"Intech Investment Management LLC significantly reduced its stake in Alphabet Inc. (GOOGL) by selling 39,952 shares, bringing its total holdings to 510,900 shares worth $124.2 million. This move occurred alongside notable insider selling by executives like John Kent Walker and CEO Sundar Pichai. Despite the insider sales, Alphabet exceeded quarterly earnings and revenue estimates, announced a dividend, and maintains a ""Moderate Buy"" consensus target price of $367.18 from analysts, driven by positive developments in AI and government contracts.",earnings|financial_markets|technology
2026-03-11T13:12:06.215Z,GOOGL,Alphabet Inc. (GOOGL): Navigating the Agentic AI Era and the $4 Trillion Frontier,FinancialContent,https://markets.financialcontent.com/stocks/article/finterra-2026-3-10-alphabet-inc-googl-navigating-the-agentic-ai-era-and-the-4-trillion-frontier,20260310T095900,0.413732,Bullish,1.000000,"Alphabet Inc. (GOOGL) has successfully transitioned into the ""Agentic AI Era,"" with its market capitalization briefly touching $4 trillion in early 2026. The company's revenue reached over $400 billion in FY 2025, driven by strong performance in Google Services, Google Cloud, and Other Bets like Waymo, despite significant capital expenditures and regulatory challenges. Alphabet's strategy focuses on AI infrastructure, enterprise cloud solutions, and autonomous systems, leveraging innovations like Gemini 3.1 Pro and Ironwood TPUs.",earnings|technology|financial_markets|economy_macro
2026-03-11T13:12:06.215Z,GOOGL,"Mcdonald Capital Investors Inc. CA Sells 6,776 Shares of Alphabet Inc. $GOOGL",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-mcdonald-capital-investors-inc-ca-sells-6776-shares-of-alphabet-inc-googl-2026-03-09/,20260309T091009,0.053260,Neutral,1.000000,"Mcdonald Capital Investors Inc. CA has reduced its stake in Alphabet Inc. (NASDAQ:GOOGL) by 2.5%, selling 6,776 shares to now own 267,090 shares valued at $64.93 million. This makes Alphabet its 11th largest position, accounting for 4.0% of its portfolio. The stock currently holds a ""Moderate Buy"" consensus rating from analysts with an average price target of $367.18, despite facing legal and regulatory challenges alongside positive operational catalysts.",earnings|financial_markets|technology|finance
2026-03-11T13:12:06.215Z,GOOGL,Bill Ackman Bullish on Alphabet Inc. (GOOGL) Despite Massive Cut in Stake,Bitget,https://www.bitget.com/amp/news/detail/12560605248334,20260309T065019,0.423991,Bullish,1.000000,"Billionaire investor Bill Ackman remains bullish on Alphabet Inc. (GOOGL) despite his hedge fund significantly reducing its stake by selling 4.33 million shares in Q4 2025. Ackman's conviction is rooted in Alphabet's growing AI leadership, exemplified by Google DeepMind's innovations and the global deployment of AI Overviews, along with the strong performance of its cloud division. Analysts share this positive sentiment, with nearly 90% recommending GOOGL and a consensus price target suggesting a 30% upside.",financial_markets|technology|finance
2026-03-11T13:12:06.215Z,GOOGL,Silvant Capital Management LLC Has $11.19 Million Stock Position in Alphabet Inc. $GOOG,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-silvant-capital-management-llc-has-1119-million-stock-position-in-alphabet-inc-goog-2026-03-11/,20260311T123524,0.322912,Somewhat-Bullish,1.000000,"Silvant Capital Management LLC has significantly increased its stake in Alphabet Inc. (GOOG), now holding 45,962 shares valued at $11.19 million, reflecting a trend of growing institutional investment in the company. Analysts maintain a ""Buy"" consensus with a $343.90 price target, driven by positive sentiment around Gemini AI integration, new enterprise deals, and Pentagon adoption. Despite operational catalysts, risks such as Nvidia’s HBM memory shortage and potential digital service taxes could impact Alphabet's margins and ad revenue.",earnings|financial_markets|technology
2026-03-11T13:12:06.215Z,GOOGL,Westfield Capital Management Co. LP Cuts Stock Holdings in Alphabet Inc. $GOOGL,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-westfield-capital-management-co-lp-cuts-stock-holdings-in-alphabet-inc-googl-2026-03-11/,20260311T121024,0.261418,Somewhat-Bullish,1.000000,"Westfield Capital Management Co. LP reduced its stake in Alphabet Inc. (NASDAQ:GOOGL) by 12.7% in the third quarter, selling 326,987 shares and valuing its remaining holdings at $545.67 million. Despite this, Alphabet remains the firm's 8th largest position, comprising 2.3% of its portfolio. The article also details other institutional investor activity, analyst ratings, positive and negative market sentiments regarding Alphabet, and recent insider transactions.",earnings|financial_markets|technology|finance
2026-03-11T13:12:06.215Z,GOOGL,"Kepler Cheuvreux Suisse SA Purchases Shares of 68,201 Alphabet Inc. $GOOG",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-kepler-cheuvreux-suisse-sa-purchases-shares-of-68201-alphabet-inc-goog-2026-03-11/,20260311T112919,0.462702,Bullish,1.000000,"Kepler Cheuvreux Suisse SA has acquired a new stake of 68,201 shares in Alphabet Inc. (NASDAQ:GOOG) during the third quarter, valued at approximately $16.61 million. This move is part of a broader trend of institutional investors adjusting their positions in Alphabet, with several firms slightly increasing their holdings in the information services provider. The article also details Alphabet's recent financial performance, including its quarterly earnings and dividend announcement, alongside analyst price targets and insider trading activities.",earnings|financial_markets|technology|finance
2026-03-11T13:12:06.215Z,GOOGL,AlphaCore Capital LLC Boosts Holdings in Alphabet Inc. $GOOGL,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-alphacore-capital-llc-boosts-holdings-in-alphabet-inc-googl-2026-03-11/,20260311T071125,0.324332,Somewhat-Bullish,1.000000,"AlphaCore Capital LLC significantly increased its stake in Alphabet Inc. (NASDAQ:GOOGL) by 20.8% during the third quarter, now owning 92,008 shares valued at $22.37 million. This move is part of a broader trend of institutional investors boosting their holdings in Alphabet, despite some mixed sentiment from analysts and recent insider selling. The article also highlights several positive factors impacting Alphabet, including its AI initiatives with the Pentagon and strategic partnerships aimed at modernizing the electrical grid.",financial_markets|technology|earnings|finance
2026-03-11T13:12:06.215Z,GOOGL,"Legal & General Group Plc Purchases 223,743 Shares of Alphabet Inc. $GOOG",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-legal-general-group-plc-purchases-223743-shares-of-alphabet-inc-goog-2026-03-10/,20260310T105817,0.207769,Somewhat-Bullish,1.000000,"Legal & General Group Plc increased its stake in Alphabet Inc. by 0.7%, acquiring an additional 223,743 shares during the third quarter, bringing its total holdings to 32,583,332 shares valued at approximately $7.94 billion. Alphabet's stock, trading at $306.01, has a market capitalization of $3.70 trillion, with institutional investors and hedge funds owning 27.26% of the company. The company also announced a quarterly dividend of $0.21 per share and reported strong earnings, beating analyst expectations with $2.82 EPS and $113.83 billion in revenue.",earnings|financial_markets|technology|finance|economy_macro
2026-03-11T13:12:06.215Z,GOOGL,Dakota Wealth Management Has $55.95 Million Position in Alphabet Inc. $GOOGL,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-dakota-wealth-management-has-5595-million-position-in-alphabet-inc-googl-2026-03-10/,20260310T075024,0.241602,Somewhat-Bullish,1.000000,"Dakota Wealth Management increased its stake in Alphabet (GOOGL) by 20.8%, bringing its total holding to 230,143 shares valued at approximately $55.95 million. Despite significant insider selling totaling over $118 million in the last three months, Alphabet's fundamentals remain strong, with recent earnings beating estimates and multiple analyst upgrades. The company also declared a quarterly dividend of $0.21 per share.",earnings|financial_markets|technology
2026-03-11T13:12:06.215Z,GOOGL,Cornerstone Capital Inc. Lowers Holdings in Alphabet Inc. $GOOGL,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-cornerstone-capital-inc-lowers-holdings-in-alphabet-inc-googl-2026-03-10/,20260310T074619,-0.112677,Neutral,1.000000,"Cornerstone Capital Inc. has reduced its stake in Alphabet Inc. ($GOOGL) by 1.6% in the third quarter, now holding 178,840 shares valued at approximately $43.48 million, making Alphabet its fourth-largest holding. Despite significant insider selling, including CEO Sundar Pichai's recent sale of $9.86 million in shares, the company reported strong Q3 earnings with $2.82 EPS and $113.83 billion in revenue. Analysts maintain a ""Moderate Buy"" consensus for Alphabet, with an average price target of $367.18, and the company recently declared a quarterly dividend of $0.21 per share.",financial_markets|earnings|technology
2026-03-11T13:12:06.215Z,GOOGL,Compound Planning Inc. Grows Position in Alphabet Inc. $GOOGL,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-compound-planning-inc-grows-position-in-alphabet-inc-googl-2026-03-10/,20260310T074618,0.261784,Somewhat-Bullish,1.000000,"Compound Planning Inc. increased its stake in Alphabet Inc. (NASDAQ:GOOGL) by 8.2% in Q3, now holding 132,760 shares valued at $32.27 million. This makes Alphabet its 21st largest holding, representing approximately 1.0% of its portfolio. Alphabet also announced a quarterly dividend of $0.21 per share and exceeded earnings expectations with $2.82 EPS and $113.83 billion in revenue, although some insider selling and competitive pressures were noted as risks.",earnings|financial_markets|technology
2026-03-11T13:12:06.215Z,GOOGL,Alphabet Inc. $GOOGL Shares Sold by Zevin Asset Management LLC,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-alphabet-inc-googl-shares-sold-by-zevin-asset-management-llc-2026-03-09/,20260309T115023,-0.087908,Neutral,1.000000,"Zevin Asset Management LLC reduced its stake in Alphabet Inc. ($GOOGL) by 11.6% in the third quarter of 2025, selling 9,061 shares and retaining 69,141 shares valued at approximately $16.81 million. This makes Alphabet its 14th largest holding. The article also notes significant insider selling, including CEO Sundar Pichai, alongside generally positive analyst ratings and recent price target increases, though tempered by legal and regulatory challenges.",earnings|financial_markets|technology|finance|economy_macro
2026-03-11T13:12:06.215Z,GOOGL,Washington Trust Advisors Inc. Has $39.49 Million Position in Alphabet Inc. $GOOGL,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-washington-trust-advisors-inc-has-3949-million-position-in-alphabet-inc-googl-2026-03-09/,20260309T115023,-0.084946,Neutral,1.000000,"Washington Trust Advisors Inc. recently reduced its stake in Alphabet Inc. (NASDAQ:GOOGL) by 6.0%, now holding 162,423 shares valued at $39.49 million, making it their 10th largest holding. Despite this, Alphabet reported strong earnings, beating estimates with $2.82 EPS and $113.83 billion in revenue, and announced a $0.21 quarterly dividend. The company faces both positive catalysts like a major Google Cloud/AI win with CVS and analyst price target increases, alongside challenges such as a wrongful-death lawsuit over the Gemini chatbot, Waymo regulatory probes, and Play Store commission cuts.",earnings|financial_markets|technology|finance
2026-03-11T13:12:06.215Z,GOOGL,Transatlantique Private Wealth LLC Has $7.29 Million Stock Holdings in Alphabet Inc. $GOOGL,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-transatlantique-private-wealth-llc-has-729-million-stock-holdings-in-alphabet-inc-googl-2026-03-09/,20260309T115022,0.245877,Somewhat-Bullish,1.000000,"Transatlantique Private Wealth LLC has increased its stake in Alphabet (GOOGL) by 6.3%, now holding 29,993 shares valued at $7.29 million, making it their sixth-largest holding. Despite significant insider selling over the past three months, analysts maintain a ""Moderate Buy"" rating with an average price target of $367.18. Alphabet also recently declared a quarterly dividend of $0.21 per share.",earnings|financial_markets|technology|finance
2026-03-11T13:12:06.215Z,GOOGL,"Vestmark Advisory Solutions Inc. Purchases 10,839 Shares of Alphabet Inc. $GOOGL",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-vestmark-advisory-solutions-inc-purchases-10839-shares-of-alphabet-inc-googl-2026-03-09/,20260309T115022,0.051643,Neutral,1.000000,"Vestmark Advisory Solutions Inc. has increased its stake in Alphabet Inc. (NASDAQ:GOOGL) by 12.1%, acquiring an additional 10,839 shares, bringing its total holdings to 100,057 shares valued at $24.324 million. This comes as Alphabet recently reported stronger-than-expected quarterly earnings, with $2.82 EPS against an anticipated $2.57, and $113.83 billion in revenue. The company also declared a quarterly dividend of $0.21 per share and has seen recent insider selling activity, including CEO Sundar Pichai.",earnings|financial_markets|technology
2026-03-11T13:12:06.215Z,GOOGL,Alphabet Inc. $GOOGL Shares Bought by LaFleur & Godfrey LLC,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-alphabet-inc-googl-shares-bought-by-lafleur-godfrey-llc-2026-03-09/,20260309T091209,0.130915,Neutral,1.000000,"LaFleur & Godfrey LLC increased its stake in Alphabet (GOOGL) by 16.9%, now owning 21,895 shares valued at $5.323 million. The stock is seeing positive catalysts like a large CVS deal and analyst upgrades, but also faces risks from insider sales, a Gemini AI lawsuit, Waymo probes, and Play Store commission cuts. Analysts have a consensus ""Moderate Buy"" rating with an average target price of $367.18.",earnings|financial_markets|technology|finance
2026-03-11T13:12:06.215Z,GOOGL,"Alphabet offers CEO pay deal worth up to $692M with stock price, Waymo incentives",Seeking Alpha,https://seekingalpha.com/news/4562135-alphabet-ceo-new-compensation-package-stock-incentives,20260309T085016,0.205759,Somewhat-Bullish,1.000000,"Alphabet CEO Sundar Pichai has been offered a new compensation package worth up to $692 million over three years, making him one of the highest-paid chief executives globally. This deal includes incentives tied to the company's stock price performance and the success of its self-driving unit, Waymo.",earnings|technology
2026-03-11T13:12:06.215Z,GOOGL,Constant Guidance Financial LLC Has $2.31 Million Stock Holdings in Alphabet Inc. $GOOGL,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-constant-guidance-financial-llc-has-231-million-stock-holdings-in-alphabet-inc-googl-2026-03-09/,20260309T074121,0.344793,Somewhat-Bullish,1.000000,"Constant Guidance Financial LLC significantly increased its stake in Alphabet Inc. (NASDAQ:GOOGL) by 304.4% in the third quarter, bringing its total holdings to $2.31 million. Analyst sentiment for Alphabet remains positive, with a consensus ""Moderate Buy"" rating and an average target price of $367.18 from various brokerages. Despite some insider selling and legal/regulatory concerns, the company reported strong Q4 earnings, beating analyst estimates, and declared a quarterly dividend of $0.21 per share.",earnings|financial_markets|finance|technology|economy_macro
2026-03-11T13:12:06.215Z,GOOGL,Alphabet Inc. $GOOGL is Clearstead Trust LLC's 8th Largest Position,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-alphabet-inc-googl-is-clearstead-trust-llcs-8th-largest-position-2026-03-09/,20260309T074121,0.255991,Somewhat-Bullish,1.000000,"Clearstead Trust LLC increased its stake in Alphabet Inc. (GOOGL) by 3.4% in the third quarter, making it their 8th largest position. Alphabet recently reported stronger-than-expected earnings and announced a quarterly dividend, with positive catalysts like a major cloud deal and analyst upgrades balancing legal and regulatory risks. Institutional investors collectively own 40.03% of the company's stock, though some insider selling has also been noted.",earnings|financial_markets|technology|finance
2026-03-11T13:12:08.232Z,META,How Investors May Respond To IAC (IAC) Meta Deal And People Inc. Digital Sales Growth,Simply Wall Street,https://simplywall.st/stocks/us/media/nasdaq-iac/iac/news/how-investors-may-respond-to-iac-iac-meta-deal-and-people-in,20260309T235149,0.251484,Somewhat-Bullish,0.896120,"IAC recently announced 14% year-over-year digital sales growth in its People Inc. division and a new multi-year content distribution deal with Meta Platforms. These developments, along with shifts in institutional ownership, are recalibrating IAC's strategy around its evolving online media model. This article explores how these changes, especially the Meta deal and People Inc.'s digital sales growth, could influence IAC's investment outlook and digital transition despite ongoing risks faced by the company.",earnings|technology
2026-03-11T13:12:08.232Z,META,"German publishers reject Apple's revised app tracking rules, urge antitrust fine",Reuters,https://www.reuters.com/legal/litigation/german-publishers-reject-apples-revised-app-tracking-rules-urge-antitrust-fine-2026-03-10/,20260310T001100,-0.255543,Somewhat-Bearish,0.716141,"German publishers and advertisers have rejected Apple's proposed changes to its app tracking rules, stating they do not resolve antitrust issues in the mobile advertising market. These groups are urging Germany's antitrust authority to impose a fine on Apple, claiming the tech giant continues to act as a ""data gatekeeper."" The associations contend that Apple's proposed changes would not alter the negative impacts of its App Tracking Transparency Framework.",technology|finance|economy_macro
2026-03-11T13:12:08.232Z,META,Alphabet Inc (Google) Class C Faces Indonesia Under-16 Rule as YouTube Enters Talks,TechStock²,https://ts2.tech/en/alphabet-inc-google-class-c-faces-indonesia-under-16-rule-as-youtube-enters-talks/,20260310T141618,-0.130026,Neutral,0.712068,"YouTube, owned by Alphabet Inc., is in talks with Indonesian authorities regarding a new regulation set to block under-16 users from ""high risk"" social media platforms like YouTube and TikTok starting March 28. This move poses a direct challenge to Alphabet's core business, as YouTube generated over $60 billion in annual revenue in 2025. The situation highlights a growing global trend of increased scrutiny and regulation concerning teen social media use, amidst improving but still imperfect age assurance technologies.",technology|financial_markets|earnings|economy_fiscal
2026-03-11T13:12:08.232Z,META,GoodRx Agrees to Settle Data-Sharing Lawsuit for $25 Million [UPDATE],ClassAction.org,https://www.classaction.org/news/goodrx-agrees-to-settle-data-sharing-lawsuit-for-25-million,20260308T225129,-0.421838,Bearish,0.707189,"A $25 million settlement for GoodRx's alleged illegal sharing of user data with Facebook, Google, and Criteo was initially reached but then denied preliminary approval by a California federal judge. The judge cited concerns about the settlement class definition, the breadth of the release for class members, the settlement fund size, and the lack of a detailed claim-by-claim analysis for payouts. Subsequently, a revised $32 million settlement also faced denial as the court found the issues previously raised were not adequately addressed.",finance|life_sciences|technology
2026-03-11T13:12:09.365Z,TSLA,Tesla's China-made EV sales jump 91% in February,Reuters,https://www.reuters.com/business/autos-transportation/teslas-china-made-ev-sales-jump-91-february-2026-03-11/,20260311T102600,0.504870,Bullish,1.000000,"Tesla's China-made electric vehicle sales surged 91% in February to 58,600 units, marking a fourth consecutive monthly rise due to a low comparison base from the previous year. Although sales were down 15.2% from January, exports from the Shanghai factory notably increased five-fold. The report highlighted increased competition in the Chinese auto market, intensified by government subsidy reductions and rival BYD introducing a new battery upgrade.",earnings|economy_macro|energy_transportation|manufacturing|technology
2026-03-11T13:12:09.365Z,TSLA,Tesla leadership shakeup continues with departure of finance vice president,Austin American-Statesman,https://www.statesman.com/business/article/tesla-vp-finance-departs-executive-exodus-22024606.php,20260310T154811,-0.273694,Somewhat-Bearish,1.000000,"Tesla's finance vice president, Sendil Palani, is leaving the company after 17 years, marking the latest in a series of executive departures. Palani, who started with Tesla in 2008, held various finance roles and expressed optimism for the Austin automaker despite recent struggles in sales. This exit follows other significant departures, including the vice president of Gigafactory Texas and program managers for Cybercab and Cybertruck, amidst two years of declining sales for the company.",manufacturing|energy_transportation|finance
2026-03-11T13:12:09.365Z,TSLA,Elon Musk's Tesla Loses Another Senior Executive As Finance VP Sendil Palani Steps Down After 17 Years,Benzinga,https://www.benzinga.com/markets/tech/26/03/51149587/elon-musks-tesla-loses-another-senior-executive-as-finance-vp-sendil-palani-steps-down-after-17-years,20260310T080115,0.068253,Neutral,1.000000,"Tesla's Vice President of Finance, Sendil Palani, has announced his departure from the company after 17 years. This marks another high-profile executive exit for the Elon Musk-led automaker, following other departures like the Robotaxi backend director and VP of IT and AI Infrastructure. Despite these changes and rising competition from BYD, Tesla recently saw a 10% surge in February registrations in Europe.",earnings|technology|financial_markets|energy_transportation
2026-03-11T13:12:09.365Z,TSLA,Tesla Finance VP Exits in Latest Departure for Musk’s EV Maker,Bloomberg.com,https://www.bloomberg.com/news/articles/2026-03-09/tesla-finance-vp-exits-in-latest-departure-for-musk-s-ev-maker,20260309T193700,-0.297761,Somewhat-Bearish,1.000000,"Sendil Palani, Tesla's Vice President of Finance, is leaving the company after 17 years, marking another high-profile departure from the electric vehicle maker. His exit comes as Tesla pivots its strategy towards artificial intelligence and robotics. Palani held various roles in finance, engineering, and manufacturing during his two stints at Tesla, serving as VP of finance since 2021.",finance|technology|manufacturing
2026-03-11T13:12:09.365Z,TSLA,"Tesla's FSD Safety Metrics 'Sharply Deteriorating,' Says Analyst",Benzinga,https://www.benzinga.com/markets/tech/26/03/51137537/teslas-fsd-safety-metrics-sharply-deteriorating-says-analyst,20260309T175114,-0.383386,Bearish,1.000000,"Analyst Gordon Johnson of GLJ Research has highlighted a sharp deterioration in Tesla's Full Self-Driving (FSD) safety metrics, citing third-party FSD Community Tracker data. The critical ""city miles to critical disengagement"" metric for FSD v14.2 significantly dropped to 809 from a peak of 4,109 with v14.1, which is notably lower than Waymo's 30,000 miles before removing safety drivers. Johnson has also questioned the National Highway Traffic Safety Administration's stance on this issue.",technology|energy_transportation|financial_markets
2026-03-11T13:12:09.365Z,TSLA,5 Companies Quietly Eating Tesla’s Lunch in 2026 — and One Is Already Winning,24/7 Wall St.,https://247wallst.com/investing/2026/03/09/5-companies-quietly-eating-teslas-lunch-in-2026-and-one-is-already-winning/,20260309T145107,-0.642230,Bearish,1.000000,"This article highlights how Tesla's dominance in the EV market is being challenged in 2026 by several competitors. It notes that Tesla's deliveries declined for the second consecutive year in 2025, while the global EV market grew significantly. The piece details five companies—BYD, Lucid, Geely, Xiaomi, and XPeng—that are leveraging competitive pricing, rapid model releases, vertical integration, and advanced technology to gain market share and surpass Tesla in various aspects.",energy_transportation|financial_markets|technology
2026-03-11T13:12:09.365Z,TSLA,Tesla's Europe Registrations Rise 10% In February Despite Sales Drops In Key Markets,Yahoo Finance,https://finance.yahoo.com/news/teslas-europe-registrations-rise-10-193022920.html,20260308T195136,0.147254,Neutral,0.975364,"Tesla Inc. saw a 10% year-over-year increase in its European registrations in February, totaling 17,425 units, despite sales drops in some key markets like the UK and Netherlands. While February showed a surge, Tesla's year-to-date registrations for January and February are slightly below the previous year's figures. Meanwhile, Chinese competitor BYD reported a significant 165% increase in European registrations in January.",energy_transportation|financial_markets
2026-03-11T13:12:09.365Z,TSLA,Did Tesla And Google Join Hands For Something Big? Here’s Everything To Know About The Big Energy Affordability Campaign,Stocktwits,https://stocktwits.com/news-articles/markets/equity/tesla-google-join-hands-to-address-energy-affordability-utilize-coalition/cZdotGVRI77,20260310T115105,0.306773,Somewhat-Bullish,0.902641,"Tesla and Google, among other companies, have formed a coalition named Utilize to address energy affordability concerns in the U.S. This initiative aims to improve electricity grid operations by tapping into underused capacity, with officials suggesting potential savings of up to $180 billion for consumers over a decade. The effort comes as electricity prices have been outpacing inflation, escalating by 6.9% in 2025 and projected to continue rising due to increased demand from data centers.",energy_transportation|technology|economy_macro
2026-03-11T13:12:09.365Z,TSLA,Arbitration backs Matthews (NASDAQ: MATW) DBE sales rights against Tesla challenge,Stock Titan,https://www.stocktitan.net/sec-filings/MATW/8-k-matthews-international-corp-reports-material-event-0887e31c1d03.html,20260310T135224,-0.400193,Bearish,0.899991,"Matthews International (NASDAQ: MATW) announced that an arbitrator has reaffirmed its right to develop, produce, market, and sell its dry battery electrode (DBE) solutions to third parties, denying Tesla's requests for broad injunctive relief. The interim decision imposed only a narrow injunction regarding certain parts, which Matthews states will not materially impede its operations as it has replacement parts. This ruling provides clarity for Matthews and its customers, supporting the continued sale of DBE equipment and reinforcing the company's intellectual property with multiple foundational patents.",manufacturing|finance|technology
2026-03-11T13:12:09.365Z,TSLA,Lucid (LCID) and Rivian (RIVN) Stocks Jump as Oil Rises but Tesla (TSLA) Stock Lags,24/7 Wall St.,https://247wallst.com/investing/2026/03/09/lucid-lcid-and-rivian-rivn-stocks-jump-as-oil-rises-but-tesla-tsla-stock-lags/,20260309T180220,-0.234369,Somewhat-Bearish,0.848003,"Lucid (LCID) and Rivian (RIVN) stocks saw a sharp increase due to a surge in oil prices caused by Middle East tensions, pushing WTI crude to around $86 per barrel. In contrast, Tesla (TSLA) stock lagged, weighed down by a new federal probe into its Full Self-Driving (FSD) system and intensifying competition from Chinese EV manufacturer BYD. Despite the short-term lift for Lucid and Rivian, long-term challenges remain for Lucid, while Rivian shows some positive momentum with its first quarter of positive gross profit in Q4 2025.",financial_markets|energy_transportation|technology
2026-03-11T13:12:09.365Z,TSLA,"EXCLUSIVE: From $2 Million To $1.3 Billion, Autopilot's Focus On Pelosi And Other Politicians Is Paying Off",Benzinga,https://www.benzinga.com/news/politics/26/03/51163473/exclusive-from-2-million-to-1-3-billion-autopilots-focus-on-pelosi-and-other-politicians-is-paying-off,20260310T155213,0.331031,Somewhat-Bullish,0.709731,"Autopilot, an investment platform, has grown from $2 million to $1.3 billion by allowing users to mimic trades made by politicians like Nancy Pelosi. While benefiting from this public interest, Autopilot's co-founder, Chris Josephs, ultimately aims to ban politicians from trading stocks due to conflicts of interest and STOCK Act violations. The platform also offers meme portfolios and AI-generated portfolios in addition to politician-tracking options.",financial_markets|finance
